record_id,risk_score,event_count,total_usage,flagged_status,user_bin_score,days_since_activity,account_type,months_since_update,membership_flag,loyalty_tier,satisfaction_score,reported_fraud_flag,account_balance,num_transactions,high_risk_flag,account_age_years,stability_rank,rule_alert_flag,violation_count,device_consistency_flag,education_level,gender_flag,employment_status,recent_alerts,weeks_since_account_open
240255,26,0,4,0,999,10,1,5,1,1,9,0,1404,124,2,6,9,0,0,1,1,2,2,0,40
240256,28,0,4,0,999,2,1,1,2,1,9,0,999998,59,2,6,1,0,0,1,3,1,1,0,52
240257,20,0,1,0,999,4,3,6,1,1,9,0,0,995,1,2,2,0,0,2,1,2,1,0,0
240258,7,0,4,0,999,1,3,8,1,1,9,0,999998,995,0,6,2,0,0,2,1,1,1,0,0
240259,65,0,5,0,999,2,3,2,1,1,9,0,0,995,1,1,1,0,0,2,1,1,2,0,0
240260,13,0,48,0,999,2,3,6,1,1,9,1,999998,995,0,6,2,0,0,1,1,1,2,0,0
240261,36,0,4,0,999,2,3,5,1,1,9,0,0,995,1,1,2,0,0,1,1,2,1,0,0
240262,33,0,48,0,999,5,3,2,1,1,9,0,0,995,1,1,2,0,0,1,1,2,2,0,0
240263,51,0,37,0,999,2,1,1,1,2,9,0,0,130,2,5,2,0,0,1,1,1,2,0,0
240264,28,0,40,0,999,2,3,1,2,1,9,0,0,995,1,2,2,0,0,2,1,2,1,0,0
240265,17,0,6,0,999,2,3,10,2,1,9,1,60,1,1,6,2,0,0,2,1,2,1,0,20
240266,34,0,4,0,999,5,1,3,1,1,9,0,1750,11,2,1,2,0,0,1,1,1,2,0,52
240267,4,0,4,0,999,0,3,4,1,1,9,0,999998,995,0,6,2,0,0,2,1,2,2,0,0
240268,5,0,49,0,999,0,3,5,1,1,9,0,999998,995,0,6,2,0,1,1,1,1,2,0,0
240269,16,0,6,0,999,2,3,6,1,1,9,1,0,995,1,6,2,0,0,1,1,2,1,0,0
240270,5,0,29,0,999,0,3,8,1,1,9,0,999998,995,0,6,3,0,0,1,1,1,2,0,0
240271,39,0,200,4,999,2,3,3,1,1,9,1,0,995,1,1,2,0,0,1,1,2,1,0,0
240272,28,0,5,0,999,8,3,3,1,1,9,0,0,995,1,1,9,0,0,2,1,2,2,0,0
240273,31,0,4,0,999,1,3,11,2,1,9,0,0,995,1,1,1,0,0,1,3,1,1,0,0
240274,55,0,200,3,999,0,3,3,1,1,9,1,0,995,1,1,2,0,0,2,1,1,1,0,0
240275,30,0,48,0,999,10,1,2,1,1,9,0,0,11,2,1,3,0,0,2,1,1,1,0,52
240276,38,0,200,2,999,1,3,9,2,1,9,1,0,995,1,1,2,0,0,2,1,2,1,0,0
240277,48,0,47,0,999,2,1,5,1,1,9,0,3038,99,2,1,1,0,0,2,1,1,2,0,51
240278,40,0,5,0,999,6,3,3,1,1,9,0,0,995,1,1,2,0,0,1,1,2,1,0,0
240279,23,0,4,0,999,4,1,6,1,1,9,1,600,11,2,1,1,0,0,1,1,1,2,0,30
240280,65,0,4,0,999,0,1,4,2,1,9,0,0,1,2,5,2,0,0,1,3,2,1,0,52
240281,0,0,4,0,999,0,3,1,1,1,4,0,999998,995,0,6,9,0,0,1,1,2,2,0,0
240282,49,0,47,0,999,2,1,6,1,1,9,0,720,1,2,1,2,0,0,2,1,1,1,0,52
240283,36,0,35,0,999,2,1,2,1,1,9,0,300,125,2,1,2,0,0,2,1,2,1,0,48
240284,3,0,4,0,999,0,3,4,1,1,9,1,999998,995,0,6,9,0,0,1,1,1,1,0,0
240285,21,0,4,0,999,2,3,3,2,1,9,0,0,995,1,1,2,0,0,2,3,2,1,0,0
240286,23,0,48,0,999,2,3,3,1,1,9,0,0,995,1,1,3,0,0,2,1,2,2,0,0
240287,47,0,29,0,999,2,1,6,1,1,9,0,0,998,2,1,3,0,0,2,1,2,1,0,0
240288,7,0,4,0,999,1,3,4,1,1,9,0,0,995,0,6,2,0,0,2,1,2,2,0,0
240289,42,0,18,0,999,4,3,2,1,1,9,0,0,995,1,1,3,0,0,1,1,2,1,0,0
240290,57,0,414,2,999,1,1,1,1,4,9,0,900,5,2,2,2,0,0,0,1,1,1,0,29
240291,6,0,4,0,999,0,3,2,1,1,9,0,999998,995,0,6,1,0,0,2,2,1,1,0,0
240292,4,0,4,0,999,0,3,12,1,1,9,0,999998,995,0,6,9,0,0,1,3,2,1,0,0
240293,24,0,4,0,999,2,1,7,1,1,6,0,720,121,2,1,2,0,0,2,1,1,1,0,52
240294,31,0,5,0,999,6,3,4,1,1,9,0,0,995,1,1,3,0,0,2,1,2,1,0,0
240295,3,0,4,0,999,0,3,4,1,1,9,0,999998,995,0,6,9,0,0,1,1,2,1,0,0
240296,4,0,48,0,999,99,3,4,1,1,9,0,999998,995,0,6,9,0,0,2,1,2,1,0,0
240297,58,0,200,2,999,0,3,1,1,1,9,1,0,995,1,5,2,0,0,2,1,2,2,0,0
240298,34,0,48,0,999,6,3,3,1,1,9,0,0,995,1,1,2,0,0,1,1,2,2,0,0
240299,30,0,515,3,999,2,1,1,2,2,9,0,400,1,2,6,2,0,0,2,1,1,1,0,30
240300,10,0,40,0,999,1,3,5,2,1,9,0,999998,995,0,6,2,0,0,2,1,2,1,0,0
240301,19,0,56,0,999,2,3,2,1,1,9,0,0,995,1,1,3,0,0,1,1,2,1,0,0
240302,18,0,4,0,999,2,1,5,1,1,9,1,0,995,2,6,1,0,0,1,1,2,2,0,0
240303,4,0,4,0,999,0,3,6,1,1,9,0,0,995,0,6,9,0,0,1,1,2,1,0,0
240304,13,0,48,0,999,2,3,10,1,1,9,0,0,995,0,6,9,0,0,2,1,1,2,0,0
240305,21,0,4,0,999,6,1,5,2,1,9,0,1320,11,2,6,2,0,0,2,1,2,1,0,52
240306,3,0,4,0,999,0,3,4,1,1,9,0,999998,995,0,6,9,0,0,1,3,2,1,0,0
240307,39,0,4,0,999,7,1,4,2,1,9,0,2000,11,2,1,1,0,0,1,1,1,1,0,52
240308,1,0,4,0,999,0,3,3,1,1,9,0,999998,995,0,6,9,0,0,2,1,1,1,0,0
240309,60,0,200,3,999,0,3,5,1,1,9,1,0,995,1,5,1,0,0,1,1,2,1,0,0
240310,13,0,4,0,999,2,3,5,2,1,9,0,999998,995,0,6,2,0,0,2,1,1,1,0,0
240311,10,0,48,0,999,1,3,5,2,1,9,0,999998,995,0,6,3,0,0,2,1,1,1,0,0
240312,30,0,4,0,999,2,1,1,1,1,9,0,320,118,2,2,2,0,0,1,3,2,2,0,52
240313,7,0,48,0,999,0,3,4,2,1,9,0,999998,995,0,6,2,0,0,2,1,2,1,0,0
240314,62,0,411,2,999,6,1,2,1,1,9,0,330,95,2,5,2,0,0,2,1,2,2,0,20
240315,48,0,4,0,999,6,1,6,2,1,9,0,0,11,2,1,1,0,0,1,1,1,1,0,52
240316,49,0,29,0,999,6,1,2,1,1,9,0,1280,75,2,1,2,0,1,2,2,1,2,1,52
240317,33,0,20,0,999,4,3,2,1,1,9,0,0,995,1,1,9,0,0,1,1,2,1,0,0
240318,32,0,20,0,999,6,1,2,1,1,9,0,1500,101,2,1,9,0,0,2,1,1,1,0,52
240319,14,0,19,0,999,1,3,5,1,1,9,0,0,995,1,6,2,0,0,1,2,1,1,0,0
240320,18,0,48,0,24,2,2,2,1,1,9,0,176,102,2,6,2,0,0,2,1,1,2,0,16
240321,19,0,4,0,999,2,1,7,1,1,9,1,180,124,2,6,1,0,0,1,1,2,1,0,22
240322,35,0,20,0,999,6,1,1,1,1,9,0,520,1,2,2,2,0,0,2,1,1,1,0,26
240323,36,0,48,0,999,2,3,5,2,1,9,0,0,995,1,1,9,0,0,2,1,2,1,0,0
240324,53,0,48,0,999,11,1,2,1,1,9,0,2095,124,2,1,2,0,0,1,2,2,2,0,52
240325,14,0,47,0,999,1,3,12,2,1,9,0,0,995,1,6,3,0,0,2,2,2,1,0,0
240326,28,0,48,0,999,6,1,3,1,1,9,0,2096,75,2,1,2,0,0,2,1,1,1,0,36
240327,36,0,48,0,12,1,1,4,1,1,9,0,624,11,2,1,2,0,0,2,2,1,1,0,48
240328,58,0,48,0,999,2,1,6,1,1,9,0,432,117,2,1,3,0,0,1,1,1,1,0,26
240329,55,0,200,3,999,1,1,8,1,1,9,1,999998,119,2,5,2,0,0,2,1,2,1,0,52
240330,3,0,4,0,999,0,3,11,2,1,9,0,999998,995,0,6,9,0,0,1,3,1,1,0,0
240331,39,0,200,3,999,1,3,8,2,1,9,1,0,995,1,1,2,0,0,2,1,2,1,0,0
240332,4,0,4,0,999,0,3,11,2,1,9,0,999998,995,0,6,9,0,0,1,3,1,1,0,0
240333,21,0,35,0,999,99,1,1,1,2,9,1,195,995,2,6,9,0,0,2,1,1,1,0,10
240334,23,0,4,0,999,2,3,3,1,1,9,1,0,995,1,1,1,0,0,1,1,2,1,0,0
240335,16,0,48,0,52,1,2,4,1,1,9,0,0,11,2,6,3,0,0,2,1,1,2,0,0
240336,41,0,48,0,999,7,1,1,2,1,9,0,1200,1,2,6,1,0,0,1,1,1,1,0,32
240337,17,0,4,0,999,4,3,6,1,1,9,0,999998,995,1,6,1,0,0,1,1,1,1,0,0
240338,3,0,4,0,999,0,3,5,1,1,9,0,999998,995,0,6,9,0,0,1,1,1,1,0,0
240339,54,0,4,0,999,6,1,3,1,1,9,0,1500,11,2,1,2,0,0,1,1,1,2,0,26
240340,58,0,19,0,52,2,2,1,2,1,9,0,0,18,2,5,2,0,0,2,1,1,1,0,0
240341,16,0,4,0,999,2,3,5,1,1,9,1,0,995,1,6,9,0,0,2,1,2,1,0,0
240342,26,0,48,0,999,6,1,1,1,1,6,0,252,129,2,6,2,0,0,2,2,1,1,0,52
240343,27,0,6,0,999,10,1,3,1,1,9,0,1675,124,2,6,2,0,0,2,1,1,2,0,52
240344,24,20,200,3,999,1,3,7,2,1,9,1,0,995,1,1,2,12,5,2,1,2,1,0,0
240345,18,0,4,0,999,3,3,9,2,1,9,0,0,995,1,6,2,0,0,1,3,1,1,0,0
240346,9,0,4,0,999,1,3,8,1,1,9,1,999998,995,0,6,9,0,1,2,1,1,1,0,0
240347,34,0,20,0,999,6,1,3,1,1,9,0,480,1,2,1,2,0,0,2,1,1,1,0,52
240348,27,0,4,0,999,1,3,4,1,1,9,0,0,995,1,1,2,0,0,2,3,2,1,0,0
240349,12,0,5,0,999,1,3,4,1,1,9,0,999998,995,0,6,2,0,0,2,1,2,1,0,0
240350,21,0,5,0,999,2,1,11,2,1,9,0,250,1,2,6,2,0,0,2,1,1,1,0,24
240351,25,0,5,0,999,3,3,2,1,1,9,0,0,995,1,1,3,0,0,2,1,2,1,0,0
240352,28,0,200,3,999,1,1,2,1,1,9,1,310,11,2,1,1,0,0,1,1,1,1,0,26
240353,38,0,4,0,999,6,3,3,1,1,9,0,400,995,1,5,2,0,0,1,1,2,1,0,52
240354,6,0,26,0,999,0,3,3,1,1,9,0,999998,995,0,6,2,0,0,1,1,2,2,0,0
240355,15,0,40,0,999,3,3,7,2,1,9,0,0,995,1,6,1,0,0,1,1,2,2,0,0
240356,42,0,4,0,999,3,1,8,1,1,9,0,1200,11,2,1,1,0,0,1,1,1,1,0,52
240357,67,0,26,0,999,2,3,2,2,1,9,0,0,995,1,5,2,0,0,1,1,2,1,0,0
240358,35,0,47,0,999,2,3,4,1,1,9,0,0,995,1,1,2,0,0,1,1,2,2,0,0
240359,52,0,541,2,999,3,3,3,2,1,9,0,0,995,1,5,1,0,0,2,1,2,1,0,0
240360,4,0,4,0,999,99,3,12,1,1,9,1,999998,995,0,6,2,0,0,1,1,1,1,0,0
240361,2,0,35,0,999,0,1,2,1,6,9,0,999998,995,0,6,9,0,0,0,3,2,1,0,0
240362,40,0,48,0,999,4,1,5,2,1,9,0,0,1,2,1,2,0,0,2,1,1,1,0,52
240363,2,0,5,0,999,0,3,4,1,1,9,0,999998,995,0,6,3,0,0,2,1,1,2,0,0
240364,49,0,4,0,999,7,3,5,1,1,9,0,0,995,1,1,1,0,0,2,1,2,1,0,0
240365,7,0,4,0,999,1,3,8,1,1,9,1,999998,995,0,6,2,0,0,1,1,1,1,0,0
240366,7,0,200,3,999,0,3,8,1,1,9,1,999998,995,0,6,4,0,0,1,1,1,1,0,0
240367,55,0,29,0,999,8,3,3,1,1,9,0,0,995,1,1,1,0,0,1,1,2,2,0,0
240368,18,0,6,0,999,4,3,2,1,1,9,0,160,995,1,1,2,0,0,2,1,2,2,0,16
240369,2,0,4,0,999,0,3,3,1,1,9,0,999998,995,0,6,9,0,0,2,1,2,2,0,0
240370,39,0,4,0,999,2,3,7,2,1,9,0,0,995,1,1,2,0,0,1,3,2,1,0,0
240371,38,0,48,0,999,2,1,2,1,1,9,0,0,108,2,1,2,0,0,2,1,1,2,0,52
240372,15,0,4,0,999,2,3,7,1,1,9,1,0,995,1,6,2,0,0,1,1,2,1,0,0
240373,8,0,4,0,999,0,3,4,2,1,9,0,999998,995,0,6,1,0,0,1,3,2,1,0,0
240374,70,0,48,0,999,2,3,1,1,1,9,0,0,995,1,6,1,0,0,2,1,1,1,0,0
240375,24,0,29,0,999,2,3,4,2,1,9,0,0,995,1,1,2,0,0,2,1,2,1,0,0
240376,40,0,434,2,999,99,3,2,1,1,9,1,0,995,1,1,9,0,0,2,1,2,2,0,0
240377,2,0,4,0,999,0,3,11,1,1,9,1,999998,995,0,6,9,0,0,1,1,1,1,0,0
240378,52,0,36,0,999,6,1,2,1,1,9,0,0,93,2,5,2,0,0,2,1,2,1,0,52
240379,9,0,4,0,999,1,3,4,2,1,9,0,999998,995,0,6,2,0,0,1,3,1,1,0,0
240380,18,0,4,0,999,2,3,8,1,1,9,1,0,995,1,1,2,0,0,1,1,2,1,0,0
240381,34,0,22,0,999,2,3,3,1,1,9,0,0,995,1,1,2,0,0,2,2,2,1,0,0
240382,6,0,4,0,999,1,3,5,1,1,9,0,999998,995,0,6,2,0,0,2,1,1,2,0,0
240383,25,0,18,0,60,6,1,6,1,1,9,0,0,102,2,1,3,0,0,1,1,1,1,0,0
240384,29,0,49,0,999,5,3,4,2,1,9,0,0,995,1,1,1,0,0,2,1,2,1,0,0
240385,51,0,18,0,999,2,3,4,2,1,9,0,0,995,1,1,3,0,0,1,1,2,1,0,0
240386,15,0,4,0,999,2,3,6,2,1,9,0,0,995,1,6,1,0,0,1,3,1,1,0,0
240387,28,0,5,0,999,2,3,8,1,1,9,0,0,1,1,1,9,0,0,2,1,2,2,0,0
240388,23,0,4,0,999,1,3,6,1,1,9,1,0,995,1,1,1,0,4,2,1,2,1,0,0
240389,13,0,40,0,999,2,3,4,1,1,9,0,0,995,0,6,3,0,0,2,1,2,1,0,0
240390,11,0,4,0,999,2,3,5,2,1,9,0,999998,995,0,6,2,0,1,1,3,2,1,0,0
240391,20,0,4,0,999,2,1,2,1,1,9,1,80,118,2,5,2,0,0,2,1,2,1,0,20
240392,66,0,19,0,999,2,3,1,2,1,9,0,0,995,1,6,1,0,0,1,1,1,1,0,0
240393,14,0,4,0,999,2,3,6,1,1,9,0,0,995,1,6,1,0,0,1,1,1,2,0,0
240394,20,0,4,0,999,3,3,5,2,1,9,0,0,995,1,6,2,0,0,1,3,1,1,0,0
240395,10,0,4,0,999,1,3,12,1,1,9,1,999998,995,0,6,1,0,0,1,1,2,1,0,0
240396,20,0,48,0,999,99,3,8,1,1,9,0,999998,995,1,6,9,0,0,2,1,2,1,0,0
240397,19,0,4,0,999,1,3,9,1,1,9,1,0,995,1,6,2,0,0,2,1,2,1,0,0
240398,40,0,47,0,999,6,1,5,1,1,9,0,2780,87,2,1,2,0,0,1,1,1,2,0,52
240399,19,0,4,0,999,8,3,5,1,1,9,0,0,995,1,6,2,0,0,1,1,2,2,0,0
240400,17,0,48,0,999,4,3,10,1,1,9,1,0,995,1,6,9,0,0,1,1,2,1,0,0
240401,12,0,35,0,999,2,3,10,1,1,9,1,0,995,0,6,9,0,0,2,1,2,1,0,0
240402,11,0,4,0,999,2,3,5,1,1,9,0,999998,995,0,6,1,0,0,2,1,2,1,0,0
240403,2,0,40,0,999,0,3,6,2,1,9,0,999998,995,0,6,9,0,0,2,1,1,1,0,0
240404,36,0,8,0,999,6,1,3,1,1,9,0,0,1,2,1,2,0,0,1,1,2,2,0,52
240405,16,0,35,0,999,3,3,2,1,1,9,0,0,995,1,6,2,0,0,2,1,1,2,0,0
240406,4,0,4,0,999,0,3,7,2,1,9,0,999998,995,0,6,9,0,0,2,1,1,1,0,0
240407,0,0,4,0,999,99,3,3,1,1,9,0,0,995,0,6,9,0,0,2,1,2,2,0,0
240408,72,0,48,0,999,2,3,1,1,1,9,0,0,995,1,6,2,0,0,1,1,1,1,0,0
240409,13,0,4,0,999,2,3,7,1,1,9,1,999998,995,0,6,2,0,0,1,1,1,2,0,0
240410,2,0,4,0,999,0,3,5,1,1,9,0,999998,995,0,6,9,0,0,2,1,2,1,0,0
240411,8,0,4,0,999,1,3,4,2,1,9,0,999998,995,0,6,1,0,0,1,1,2,1,0,0
240412,3,0,4,0,999,0,3,5,1,1,9,1,999998,995,0,6,9,0,0,2,1,1,1,0,0
240413,5,0,4,0,999,1,3,4,1,1,9,0,999998,995,0,6,9,0,0,2,1,1,1,0,0
240414,52,0,48,0,999,2,3,4,1,1,9,0,0,118,1,1,3,0,0,2,1,2,2,0,0
240415,15,0,30,0,999,2,3,3,1,1,2,0,0,995,1,6,2,0,0,2,1,2,1,0,0
240416,74,0,4,0,999,0,1,8,2,1,9,0,0,1,2,1,1,0,0,1,3,1,1,0,26
240417,37,0,35,0,999,5,3,5,1,1,9,0,0,995,1,1,2,0,0,2,1,2,1,0,0
240418,11,0,4,0,999,0,3,23,2,1,9,0,999998,995,0,6,1,0,0,1,3,2,1,0,0
240419,11,0,40,0,999,1,3,6,1,1,9,0,999998,995,0,6,3,0,0,2,1,2,2,0,0
240420,27,0,4,0,999,2,3,4,1,1,9,1,0,995,1,1,2,0,0,2,1,2,2,0,0
240421,39,0,200,1,999,5,1,6,2,1,9,1,0,1,2,1,2,1,5,2,1,1,1,1,52
240422,8,0,8,0,999,1,3,6,1,1,9,0,999998,995,0,6,2,0,0,2,1,1,1,0,0
240423,72,0,29,0,999,2,3,2,2,1,9,0,0,995,1,1,2,0,0,1,1,1,1,0,0
240424,24,0,4,0,999,2,3,9,1,1,9,1,0,995,1,1,2,0,0,1,1,2,1,0,0
240425,31,0,4,0,999,2,3,2,1,1,9,0,0,995,1,1,2,0,0,2,1,2,1,0,0
240426,2,0,4,0,999,0,3,7,1,1,9,1,999998,995,0,6,9,0,0,1,1,2,1,0,0
240427,30,0,35,0,999,10,1,4,1,1,9,0,1650,124,2,1,2,0,0,1,1,1,1,0,36
240428,28,0,4,0,999,5,3,3,1,1,9,0,0,995,1,1,2,0,0,1,1,2,2,0,0
240429,56,0,405,2,999,99,3,1,1,2,9,0,0,995,1,6,2,0,0,1,1,1,1,0,0
240430,24,0,48,0,999,6,1,6,1,1,9,0,960,125,2,6,1,0,0,1,1,2,2,0,52
240431,10,0,35,0,999,1,3,7,1,1,9,0,999998,995,0,6,3,0,1,2,1,2,1,0,0
240432,28,0,9,0,999,3,1,2,1,1,9,0,3400,5,2,1,2,0,0,2,1,1,2,0,52
240433,10,0,40,0,999,1,3,7,2,1,9,0,999998,995,0,6,3,0,0,2,1,2,1,0,0
240434,42,0,21,0,999,2,1,5,1,1,9,0,936,1,2,1,1,0,0,1,1,1,1,0,52
240435,4,0,4,0,999,0,3,9,1,1,9,1,999998,995,0,6,2,0,0,2,1,2,1,0,0
240436,4,0,48,0,999,0,3,4,1,1,9,0,999998,995,0,6,9,0,0,2,1,2,2,0,0
240437,26,0,4,0,999,6,3,8,1,1,9,0,0,995,1,1,2,0,0,1,1,2,1,0,0
240438,12,0,4,0,999,0,3,9,2,1,9,0,999998,995,0,6,2,0,0,1,3,1,1,0,0
240439,46,0,4,0,999,2,1,9,1,1,9,1,1200,11,2,1,2,0,4,1,1,1,1,9,52
240440,9,0,4,0,999,1,3,9,1,1,9,1,999998,995,0,6,1,0,0,1,1,1,1,0,0
240441,9,0,4,0,999,1,3,7,2,1,9,1,999998,995,0,6,2,0,0,1,1,2,1,0,0
240442,23,0,5,0,999,8,1,8,1,1,9,0,1100,11,2,6,2,0,0,1,1,1,1,0,35
240443,40,0,4,0,999,4,1,2,1,1,9,0,1000,11,2,1,2,0,0,1,1,1,1,0,20
240444,26,0,48,0,999,6,1,2,1,1,9,0,1560,91,2,1,2,0,0,2,1,1,1,0,52
240445,9,0,4,0,999,1,3,8,2,1,9,0,999998,995,0,6,1,0,0,1,3,2,1,0,0
240446,38,0,200,2,999,1,3,2,1,1,9,1,0,995,1,1,2,0,0,1,1,2,2,0,0
240447,46,0,35,0,999,6,1,7,1,1,9,0,2200,2,2,1,1,0,0,2,1,1,1,0,52
240448,60,0,48,0,999,99,3,2,1,1,9,0,0,995,1,1,2,0,0,1,1,2,1,0,0
240449,39,0,4,0,999,4,3,4,1,1,9,0,0,995,1,1,1,0,0,1,1,2,2,0,0
240450,22,0,4,0,117,2,1,11,1,1,9,0,121,126,2,6,2,0,0,2,1,1,1,0,15
240451,4,0,4,0,999,99,3,5,2,1,9,0,999998,995,0,6,9,0,0,1,3,1,1,0,0
240452,36,0,4,0,999,1,3,4,1,1,9,1,0,995,1,1,1,0,0,1,1,2,2,0,0
240453,67,0,48,0,20,6,2,6,1,1,9,0,0,1,2,1,3,0,0,1,2,1,1,0,24
240454,65,0,453,4,999,99,3,5,1,1,9,0,0,995,1,5,9,0,0,2,1,1,2,0,0
240455,13,0,40,0,999,1,3,7,1,1,9,0,999998,995,0,6,3,0,1,2,1,1,1,0,0
240456,37,0,39,0,999,5,3,3,1,1,9,0,0,995,1,1,2,0,0,2,1,2,1,0,0
240457,18,0,200,3,999,6,2,6,1,1,9,1,280,1,2,6,2,0,0,2,1,1,1,0,30
240458,1,0,4,0,999,0,3,3,1,1,9,0,999998,995,0,6,2,0,0,1,1,2,1,0,0
240459,58,0,19,0,12,1,2,1,2,1,9,0,234,1,2,6,2,0,0,2,1,1,1,0,26
240460,6,0,4,0,999,0,3,10,1,1,9,1,999998,995,0,6,2,0,0,1,1,2,1,0,0
240461,23,0,4,0,999,1,1,5,1,1,9,1,200,53,2,6,2,0,0,1,1,1,1,0,26
240462,64,0,455,2,999,2,3,9,1,1,9,0,0,995,1,1,1,0,0,1,1,2,2,0,0
240463,37,0,39,0,999,8,1,4,1,1,9,0,0,995,2,1,3,0,0,2,1,2,2,0,0
240464,40,0,16,0,999,6,1,4,1,1,9,0,600,999,2,1,2,0,0,2,1,1,2,0,35
240465,30,0,4,0,999,2,1,1,2,1,9,0,520,1,2,2,2,0,0,1,1,1,1,0,52
240466,9,0,36,0,999,1,3,3,1,1,9,0,999998,995,0,6,3,0,0,2,1,2,1,0,0
240467,24,0,20,0,999,6,3,4,1,1,9,0,0,995,1,1,3,0,0,2,1,2,2,0,0
240468,33,0,40,0,999,3,1,1,1,1,9,0,0,102,2,4,3,0,0,2,1,1,2,0,52
240469,70,0,48,0,999,2,3,1,1,1,9,0,0,995,1,5,1,0,0,2,1,2,2,0,0
240470,81,0,200,3,999,2,3,4,1,1,9,1,0,995,1,5,2,0,0,1,1,2,1,0,0
240471,25,0,47,0,999,2,1,4,2,1,9,0,624,1,2,1,3,0,0,2,1,1,1,0,52
240472,5,0,4,0,999,0,3,5,1,1,9,0,999998,995,0,6,2,0,0,2,6,2,2,0,0
240473,29,0,48,0,999,4,3,3,1,1,9,0,0,995,1,1,1,0,0,2,1,2,1,0,0
240474,5,0,4,0,999,0,3,7,1,1,9,1,999998,995,0,6,2,0,0,1,1,1,1,0,0
240475,0,0,4,0,999,0,3,4,1,1,9,0,999998,995,0,6,9,0,0,2,1,2,2,0,0
240476,28,0,29,0,999,2,1,4,1,1,9,0,0,97,2,1,1,0,0,1,1,1,2,0,30
240477,61,0,4,0,999,0,1,3,2,1,9,0,0,22,2,1,2,0,0,1,3,2,1,0,20
240478,0,0,4,0,999,0,3,3,1,1,9,0,999998,995,0,6,9,0,0,2,1,1,1,0,0
240479,24,0,48,0,999,2,3,6,1,1,9,0,0,995,1,2,2,0,0,1,1,2,1,0,0
240480,27,0,25,0,999,6,1,3,1,1,9,0,1500,125,2,1,2,0,0,1,1,2,2,0,40
240481,27,0,40,0,999,6,1,4,1,1,9,0,960,75,2,1,3,0,0,2,1,1,1,0,40
240482,57,0,434,2,999,1,1,1,1,1,9,0,0,91,2,2,2,0,0,1,1,1,1,0,52
240483,72,0,17,0,999,2,3,2,1,1,9,0,0,995,1,5,2,0,0,2,1,2,2,0,0
240484,36,0,5,0,999,4,1,8,2,1,9,0,624,1,2,1,3,0,0,2,1,1,1,0,52
240485,31,0,4,0,104,2,1,6,1,1,9,1,576,11,2,1,2,0,4,2,1,1,1,9,52
240486,19,0,4,0,999,6,3,3,1,1,9,0,0,995,1,6,1,0,0,1,1,1,1,0,0
240487,27,0,48,0,999,2,3,4,1,1,9,0,0,995,1,1,2,0,0,2,2,2,2,0,0
240488,27,0,4,0,999,6,3,5,1,1,9,0,0,995,1,1,2,0,0,2,1,2,2,0,0
240489,14,0,4,0,999,2,3,4,2,1,9,0,0,995,1,6,1,0,0,1,1,2,1,0,0
240490,30,0,16,0,999,6,1,2,1,1,9,0,2400,39,2,1,2,0,0,1,1,1,2,0,52
240491,38,0,54,0,12,6,1,6,1,1,2,0,675,11,2,1,1,0,0,1,1,1,1,0,40
240492,16,0,5,0,999,3,1,5,1,1,9,0,0,39,2,6,3,0,1,2,1,1,1,0,0
240493,44,0,200,3,999,2,3,10,1,1,9,1,0,995,1,5,2,0,0,1,1,2,1,0,0
240494,18,0,4,0,999,2,1,5,1,1,9,1,265,97,2,6,2,0,0,2,1,1,2,0,52
240495,30,0,18,0,999,6,3,2,1,1,9,0,0,995,1,1,3,0,0,2,1,2,1,0,0
240496,63,0,40,0,999,1,3,2,2,1,9,0,0,1,1,1,2,0,0,1,1,1,1,0,0
240497,31,0,47,0,999,2,3,1,1,6,4,0,999998,995,1,2,3,0,0,0,1,1,1,0,0
240498,20,0,4,0,999,8,3,6,1,1,9,0,0,995,1,6,1,0,0,1,2,2,2,0,0
240499,40,0,26,0,999,10,1,3,1,1,9,0,2400,116,2,1,2,0,0,2,1,1,2,0,52
240500,25,0,4,0,999,6,3,6,2,1,9,0,0,995,1,6,2,0,0,1,1,2,1,0,0
240501,80,0,4,0,999,0,3,3,1,1,9,1,0,995,1,5,1,0,0,1,3,2,1,0,0
240502,1,0,4,0,999,0,3,3,1,1,9,0,999998,995,0,6,9,0,0,2,1,1,2,0,0
240503,1,0,6,0,999,0,3,4,1,1,9,0,999998,995,0,6,9,0,0,2,1,2,2,0,0
240504,58,0,4,0,12,0,1,3,2,1,9,0,135,998,2,1,9,0,0,1,3,1,1,0,12
240505,38,0,48,0,999,10,1,1,1,1,9,0,1650,124,2,6,1,0,0,2,1,2,2,0,36
240506,34,0,40,0,999,7,3,8,1,1,9,0,0,995,1,1,9,0,0,2,1,2,1,0,0
240507,41,0,48,0,999,2,1,1,1,1,9,0,900,77,2,5,1,0,0,2,1,1,1,0,52
240508,15,0,4,0,999,2,1,8,2,1,9,0,0,1,2,6,2,0,0,2,1,1,1,0,0
240509,3,0,4,0,999,0,3,11,1,1,9,0,999998,995,0,6,9,0,0,2,1,2,2,0,0
240510,4,0,4,0,999,0,3,4,1,1,9,0,999998,995,0,6,9,0,0,2,1,2,1,0,0
240511,25,0,29,0,999,10,1,1,1,1,9,0,880,126,2,6,3,0,0,2,1,2,2,0,32
240512,32,0,4,0,999,2,3,4,1,1,9,0,0,995,1,1,3,0,0,2,1,2,1,0,0
240513,70,0,36,0,999,2,3,2,1,1,9,0,0,995,1,1,1,0,0,1,1,1,1,0,0
